datetime,SD_mean,SD_std,tif_elev_mean,tif_elev_std
2024-01-29 11:00:00,,,1.4671632122115368,0.06959146664364013
2024-01-29 12:00:00,,,1.466701451307094,0.06967251070622062
2024-01-29 13:00:00,,,1.4658957772561927,0.0698063483110748
2024-01-29 14:00:00,,,1.4664323390756735,0.06991903269889985
2024-01-29 15:00:00,,,1.464267247756782,0.06943201715151429
2024-01-29 16:00:00,,,1.46471696308007,0.0698460650418124
2024-01-29 17:00:00,,,1.46462737018281,0.06936522760058582
2024-01-29 18:00:00,,,1.4658597034949132,0.06968674921292183
2024-01-29 19:00:00,,,1.4639945222710824,0.06896220015687496
2024-01-30 00:00:00,,,1.456436882761713,0.06736556051103383
2024-01-30 08:00:00,,,1.4487333322333065,0.06560693010656982
2024-02-01 13:42:00,,,1.4159684815286733,0.05323789065609154
